2
enough|1:247,328,2118,2823,2839,2845,2893,2934,2947,3064,3779,4549,4775,4812,5330,6878,7009,7155,7696,7847,7864,7888,8393,8875,8933,10285,11319,11672,12086,12250,12495,13251,13315,15655|21.0132|2.0000
entrepreneur|1:248,787,911,1387,1398,2119,2123,2143,2158,2184|6.1803|2.0000
go|1:249,334,387,528,824,913,972,1531,1535,1551,1629,1649,1746,2225,2360,2364,2747,2873,2876,2897,2914,2993,3274,3380,3494,3544,3651,3655,3886,4139,4153,4185,4244,4317,4319,4588,5045,5088,5379,5430,5692,5775,5842,5867,5892,5927,6069,6544,6770,6977,7250,7301,7306,7386,7394,7570,7605,7868,7898,7902,7967,8096,8240,8310,8434,8462,8608,8669,8924,9033,9405,9905,9953,10004,10009,10038,10077,10123,10141,10304,10758,10976,11132,11264,11552,11650,11677,11725,12181,12291,12323,12716,13142,13491,13777,14169,14364,14468,14947,14988,15168,15321,15409,15411,15867,15910,16701,16704,16834,16981|67.9837|2.0000
dent|1:251,2227,2239|1.8541|2.0000
scratch|1:253,1149,2384,2444,2477,2616,11962,13924|4.9443|2.0000
itch|1:256,2387,2443,2479,2618|3.0902|2.0000
excus|1:261,1253,2817,2819,2951,2958|3.7082|2.0000
draw|1:262,2989,5151,5164,6477,6655,6765|4.3262|2.0000
sand|1:264,2991,3128|1.8541|2.0000
mission|1:265,3290,3300,3344,3347,4537,4543,15488|4.9443|2.0000
statement|1:266,3291,3301,3345,9514,15489,16526|4.3262|2.0000
imposs|1:267,1041,1186,3292,5145,6762,12236|4.3262|2.0000
money|1:269,987,3484,3493,3503,3565,3599,3613,3637,3646,3688,3987,4272,4551,5683,6032,6246,7090,9722,10436,12391,12432,12705,15700,15945,16310,16711|16.6869|2.0000
think|1:274,742,873,979,985,1000,1587,2156,2163,2303,2740,2742,2850,3500,3763,4147,4176,5229,5487,5630,5660,5959,6153,6289,6295,6303,6371,6421,6814,6959,7160,7563,7638,8069,8086,8423,8468,8967,9273,9419,9460,9732,9736,10394,10397,11426,11622,11695,11753,11755,12503,12677,13002,13068,13620,13972,14390,14698,15088,15207,15733,15740,16214,16391,16397,16495,16499|41.4083|2.0000
flip|1:279,4114,4255,9835,9849,9885,15181|4.3262|2.0000
flop|1:281,4116|1.2361|2.0000
mass|1:283,4333,4338,4352,4364,4420|3.7082|2.0000
progress|1:284,301,4545,5204,5258,5393,6474,6589,8784,14167|6.1803|2.0000
embrac|1:285,4334,4546,4654,11965|3.0902|2.0000
constraint|1:286,4547,4559,4602,4655,4742,4753|4.3262|2.0000
half|1:288,290,4783,4785,4831,4837,4839,4888,7344,7364,11250,11257,13318,14055,14077|9.2705|2.0000
product|1:289,292,314,317,324,352,490,556,816,1314,2046,2285,2393,2413,2446,2567,2649,2678,3006,3074,3088,3124,3150,3163,3836,3868,3900,4430,4445,4745,4760,4772,4784,4787,4795,5301,6083,6095,6102,6119,6138,6156,6163,6196,6214,6221,6263,6317,6335,6436,6519,6574,6616,6636,6754,6948,6990,7139,7197,7265,7329,7383,7589,7619,7656,7820,8818,9250,9268,9278,9438,9442,9457,9642,9831,9918,10057,10317,10409,10419,10446,10467,10493,10511,10531,10544,10580,10599,10764,10814,10815,10831,10847,10853,10896,11044,11158,11512,12079,12194,12348,12379,12397,12417,12496,12542,12713,13381,15060,15069,15085,15650,16804,16845,16877,16897|71.6919|2.0000
ass|1:291,943,2034,4786,4836,4840,8416,12635,13319,14975|6.1803|2.0000
epicent|1:294,4912,4931,4952,4958,5007,5023|4.3262|2.0000
detail|1:296,2092,5039,5059,5067,5072,5092,5173,5176,5187,6769,14599,14811|8.0344|2.0000
earli|1:297,1288,3240,5040,5074,5181,7168,11189|4.9443|2.0000
curat|1:302,5403,5422,5456,5489,5495|3.7082|2.0000
throw|1:303,855,1978,5610,5679,7132,12584,15725|4.9443|2.0000
focu|1:306,2437,2674,4447,4810,5028,5142,5733,5738,5804,5836,5860,6385,10001,10022,11428|9.8885|2.0000
won|1:307,4194,4845,5283,5700,5734,5771,5852,7908,10947,12245,14979,16707,16773,16807|9.2705|2.0000
tone|1:309,5870,5875,5918,6078,13688,13865,13905,14686,14862|6.1803|2.0000
finger|1:311,5872,5877,6080|2.4721|2.0000
sell|1:312,600,732,736,2541,2749,3145,3162,3265,3277,3866,4205,4259,4290,4964,5504,6081,6107,6304,6312,9275,9378,9415,9417,9445,9629,9924,9927,11035,11325,11429,11457,11881,12424,12481|21.6312|2.0000
launch|1:315,874,3897,5389,6314,6374,6413,6428,6450,12726,12733,13915,16514,16524,16608|9.2705|2.0000
illus|1:318,6617,6671|1.8541|2.0000
agreement|1:319,6618,6672|1.8541|2.0000
interrupt|1:322,7137,7159,7198,7201,7203,7208,7296,7315,7385,7431,7455,7461,14853|8.6525|2.0000
enemi|1:323,7138,9639,9645|2.4721|2.0000
meet|1:325,719,3698,3736,4162,4373,4416,5077,7062,7179,7228,7407,7437,7458,7462,7512,7514,7517,7521,7543,7552,7566,7572,7582,7584,7591,7608,7621,7632,7655,7664,7677,9044,13823,13826,14141|22.2492|2.0000
toxic|1:326,7459|1.2361|2.0000
good|1:327,372,2410,2679,3258,3270,4309,4315,4320,4557,4827,4867,4874,4881,4910,5155,5329,5707,5998,7008,7133,7695,7723,7846,7863,7887,7910,7958,8017,8022,8381,9665,10755,10813,10829,10846,10903,10908,10914,12237,12380,12398,12501,12694,12728,13078,13486,13964,14025,14552,14648,14797,15607,15801,16348,16448|34.6099|2.0000
fine|1:329,3583,3940,5117,6768,6914,7697,10582,10986,15568,16008,16302|7.4164|2.0000
quick|1:330,3730,7892,8469,8820,12607,15679|4.3262|2.0000
win|1:331,1140,7893,9886,10113,10389|3.7082|2.0000
don|1:332,341,348,367,373,460,474,712,741,955,978,984,1048,1063,1084,1192,1297,1299,1353,1482,1598,1781,1868,1894,1995,2018,2077,2100,2161,2194,2274,2292,2302,2849,2944,2953,3089,3129,3152,3447,3455,3518,3540,4000,4074,4097,4311,4322,4326,4548,5042,5082,5235,5349,5370,5404,5807,5940,5979,5993,6000,6147,6151,6287,6293,6301,6351,6391,6406,6411,6425,6522,6980,7106,7111,7115,7131,7266,7299,7426,7492,7558,7785,7988,8059,8270,8409,8460,8674,8823,8834,9075,9246,9319,9337,9516,9738,9817,9824,9913,10098,10249,10275,10364,10633,10737,10795,10917,10926,11108,11255,11354,11483,11509,11629,11631,11636,11910,11929,11983,11990,12057,12164,12166,12363,12470,12502,12685,12953,12962,12979,12983,12998,13065,13107,13133,13136,13290,13334,13613,13616,13854,13858,13891,14119,14200,14389,14404,14421,14586,14695,14746,14790,14919,15195,15208,15240,15379,15477,15501,15507,15559,15563,15578,15581,15585,15600,15863,15883,16040,16106,16124,16161,16165,16268,16303,16313,16318,16342,16355,16390,16690,17034|113.1002|2.0000
hero|1:333,2005,2099,2107,8060,8066,8098,8153|4.9443|2.0000
sleep|1:335,1922,7298,7305,7307,7322,8241,8243,8312,8333,8385,8394,8403,16012|8.6525|2.0000
estim|1:337,8418,8422,8450,8512,8518,8525,8604,8616|5.5623|2.0000
suck|1:338,8419,9462,12905,13214,13438|3.7082|2.0000
list|1:340,6346,7104,8673,8680,8683,8690,8709,8713,8741,8746,8750,8755,8761,8766,8862,9930,13293,13401,16887,16935,16939,17030|14.2148|2.0000
tini|1:345,2451,4210,7954,8877,8938,8959,8979,9854,11804,15860|6.7984|2.0000
decis|1:346,463,1583,1638,2054,2073,2452,3139,4372,5087,5207,5234,5251,5252,5257,5277,5351,5426,8878,8880,8892,8939,8946,8960,8980,9000,9007,9204,11857,14229,15323,15384,15575,15597,15628,15631|22.2492|2.0000
competitor|1:347,1468,7086,9074,9452,9461,9679,9745,9926,9985,9991,10023,10056,10131,10396,10860,11401,11415,11424,11524,11697,15674|13.5967|2.0000
copi|1:349,9076,9078,9112,9119,9144,9158,9195,9236,9244,9255,9455,10779,11642|8.6525|2.0000
decommodit|1:350,9248,9276|1.8541|2.0000
pick|1:353,1543,1651,5515,9458,12075,12262,13726,16064|5.5623|2.0000
fight|1:354,3016,7456,9459,10143|3.0902|2.0000
underdo|1:355,9671,9764,9833|2.4721|2.0000
care|1:358,1943,2648,2716,3464,9931,11754,12246,12614,13335,13340,13376,14498,14675,16090|9.2705|2.0000
evolut|1:361,1437,10169|1.8541|2.0000
default|1:362,10170|1.2361|2.0000
outgrow|1:366,10426,10575|1.8541|2.0000
confus|1:368,3106,6874,6875,6910,10634|3.7082|2.0000
enthusiasm|1:369,6911,8011,10635,10664|3.0902|2.0000
prioriti|1:370,4143,4444,8830,8832,8847,10219,10636,10751,16657,16660,16666|7.4164|2.0000
home|1:371,472,1091,2109,2482,2544,3798,10754,10786,10828,10832,10845,10907,15993,16048|9.2705|2.0000
write|1:374,1472,1572,1601,1604,2833,3479,4158,6290,10741,10918,11364,11707,12060,12087,12156,12187,12546,12717,12815,13667,13676,13698,13710,13714,13731,13958,13967,13969,13995,14022,15975,16353,16356,16358,16360,16375,16389,16400,16402,16407,16949,16999,17006,17168|27.8115|2.0000
down|1:375,850,1175,1602,2181,3205,3238,3480,3588,3676,3719,5147,5462,5668,6811,8149,8286,8641,8661,8742,9760,10040,10142,10307,10743,10919,11969,11981,14430,14835,15286,15606,16050|20.3951|2.0000
promot|1:376,3920,10979,11454,11720,17149|3.7082|2.0000
welcom|1:377,9401,10980|1.8541|2.0000
obscur|1:378,10981,10988,11018,11191|3.0902|2.0000
audienc|1:380,6255,11077,11209,11217,11218,11271,11289,11353,11362,11378,12757|7.4164|2.0000
teach|1:382,11389,11419,11431,11439,11465,11478,11498,11517,11536,11557,11960,13675|8.0344|2.0000
emul|1:385,11562,11703,12392,16213|3.0902|2.0000
chef|1:386,5614,10284,11563,11583,11587,11705,15034,15070|5.5623|2.0000
behind|1:388,3225,6860,9224,9579,9737,11726,11814,11833,11860,14423|6.7984|2.0000
scene|1:389,4868,11727,11834,14524|3.0902|2.0000
nobodi|1:390,7173,7497,11888,16700,16703|3.7082|2.0000
plastic|1:392,11890,11925,15494|2.4721|2.0000
flower|1:393,11891,11922|1.8541|2.0000
press|1:394,690,6567,7084,12034,12047,12064,12074,12089,12138,12153,14483|7.4164|2.0000
spam|1:396,12036,12046,12144,12151,13333|3.7082|2.0000
forget|1:397,425,4821,5172,6644,10929,10949,10967,12216,12220,13570,16385|7.4164|2.0000
street|1:399,3206,3239,12218,12229,14328|3.7082|2.0000
drug|1:401,12370,12374,12393,12467|3.0902|2.0000
dealer|1:402,12371,12375,12394,12444,12468|3.7082|2.0000
market|1:405,810,1313,1466,2439,2587,2621,2831,4014,4433,5598,6323,9844,10916,11029,11043,11486,12497,12499,12508,12511,12513,12526,12531,12536,12543,12550,12556,12562,12568,12574,12589,13953|20.3951|2.0000
myth|1:407,12598,15919,16032|2.4721|2.0000
overnight|1:408,12599,12621,12661,12773|3.0902|2.0000
sensat|1:409,10778,12118,12600|2.4721|2.0000
hire|1:410,413,430,432,678,880,1743,1795,3443,3818,3831,3926,11395,12682,12789,12793,12825,12857,12878,12895,12908,12951,12954,12956,12963,13005,13027,13035,13038,13040,13063,13188,13269,13366,13372,13488,13591,13790,13844,13937,13947,14030,14184,14217,14295,14339,14351|29.0476|2.0000
yourself|1:411,1885,1928,2955,3843,4960,6830,6840,6925,7101,7644,8039,8113,8142,9263,9435,9475,9616,10002,10021,10100,10489,11207,11752,12790,12799,12834,12961,14405,14739|18.5410|2.0000
hurt|1:414,12952,13025,15170,15175,15941|3.7082|2.0000
stranger|1:418,12043,13139,13147,13192,13278|3.7082|2.0000
cocktail|1:419,13140,13143,13193,13276|3.0902|2.0000
parti|1:420,13141,13144,13168,13194,13277,15547|4.3262|2.0000
resum|1:421,7610,13279,13282,13316,13347,13422,14316|4.9443|2.0000
ridicul|1:422,4055,4168,13280,16227|3.0902|2.0000
irrelev|1:424,13405,13465|1.8541|2.0000
formal|1:426,7109,13571,13687,16190,16377|3.7082|2.0000
educ|1:427,11719,13572,13579,13587|3.0902|2.0000
everybodi|1:428,13771|1.2361|2.0000
writer|1:434,4600,4626,4879,13939,13949,13965,13974|4.9443|2.0000
test|1:437,1209,6738,9501,11008,11028,11042,11054,11067,12446,13420,14189|7.4164|2.0000
employe|1:439,744,1217,1699,1858,2320,3394,6742,9318,9334,9699,14191,15848,15849,15887,15961,15965,15988,15996,16321,16987|12.9787|2.0000
damag|1:440,1843,14354|1.8541|2.0000
bad|1:444,2933,2946,3661,7135,7546,8244,8288,8511,8726,8908,9973,10474,10662,10912,13724,14358,14379,14428,14644,14825,14837,15078,15745|14.8328|2.0000
news|1:445,2348,4485,8018,8023,14359,14429,14476,14534|5.5623|2.0000
sorri|1:451,14761,14768,14787,14789,14846,14936,15007|4.9443|2.0000
put|1:452,995,1527,2237,3210,5205,5408,5981,6321,6408,6808,7128,8854,8922,9173,9529,9638,10685,11601,11657,11684,11994,12944,13983,14670,15008,16382,16685,16761,16816|18.5410|2.0000
everyon|1:453,2131,2765,3052,3113,3585,7509,10124,10318,10476,10621,11110,11118,12131,12140,12175,12515,12609,13093,13146,13203,13206,13248,13781,13835,14048,14409,15009,15149,16570,16611,16637,17027|20.3951|2.0000
front|1:454,9017,10270,11075,11082,11102,15010,15037,15048,15053|6.1803|2.0000
deep|1:457,4099,5148,15251|2.4721|2.0000
breath|1:458,1296,15252|1.8541|2.0000
cultur|1:459,462,1911,15476,15479,15481,15483,15496,15499,15503,15508,15509,15521,15536,15537,15553,15556,15567,15875,16863|12.3607|2.0000
temporari|1:464,8936,15576,15632|2.4721|2.0000
skip|1:465,1806,9145,15706|2.4721|2.0000
rock|1:466,6216,15253,15707,15716,15738,15764|4.3262|2.0000
thirteen|1:469,15834|1.2361|2.0000
send|1:470,9512,11349,12068,12159,12174,12272,12534,13345,14462,15991|6.7984|2.0000
scar|1:475,16107,16134,16159,16162|3.0902|2.0000
cut|1:477,981,4828,4866,4886,4906,5695,6379,8141,10488,15002,15779,16109,16164|8.6525|2.0000
four|1:479,8075,8094,8498,9345,9683,14136,16317,16415,16419,16455,16559|7.4164|2.0000
letter|1:480,13394,13396,13414,13417,16416,16420,16456,16560|5.5623|2.0000
word|1:481,877,1003,2178,3029,3422,4895,4898,6678,7467,9128,11382,12545,13695,13701,14246,14964,14994,15138,15558,15728,16242,16300,16316,16383,16396,16417,16421,16438,16457,16534,16561,16597,16625|21.0132|2.0000
asap|1:482,16630,16634,16649,16671,16677,16686|4.3262|2.0000
poison|1:483,16631|1.2361|2.0000
perish|1:486,16739|1.2361|2.0000
acknowledg|1:491,16977|1.2361|2.0000
chapter|1:492,888,1107,2224,4544,6615,9073,10168,10978,12788,14353,15475,16736,16838|8.6525|2.0000
isn|1:501,1166,1251,1585,1960,3111,3269,3273,3477,4071,4307,4970,8106,8344,10314,10683,10904,10969,11421,12512,12590,12727,13060,15538,15543,15545,15791,16023|17.3050|2.0000
academ|1:503,13730|1.2361|2.0000
theori|1:504|0.6180|2.0000
our|1:506,555,576,587,606,635,648,701,730,1204,1910,2416,2432,3073,3087,3123,3126,3207,3235,3346,3358,3368,3393,3398,3898,3905,3922,5292,5300,5835,6158,6702,8517,10509,10530,10539,10543,11295,11312,11722,12356,12874,13999,14051,14056,14070,14155,16820,16844,16858,17023,17025|32.1378|2.0000
seen|1:516,4574,10429,10886,13467,15351|3.7082|2.0000
recess|1:518|0.6180|2.0000
burst|1:519|0.6180|2.0000
bubbl|1:520|0.6180|2.0000
shift|1:523,7268,14107,14544,14716|3.0902|2.0000
doom|1:524|0.6180|2.0000
gloom|1:525|0.6180|2.0000
predict|1:526,8532,11140|1.8541|2.0000
intent|1:534,4232|1.2361|2.0000
easi|1:546,4712,6807,6909,6938,7005,9897,10179,10605,10789,13310,13980,15604,16433,16532,16533,16541,16550,16616,16941,17015,17017|13.5967|2.0000
million|1:550,595,626,644,1229,2324,6201,6207,10341,11154,11341,14445,15647|8.0344|2.0000
1999|1:559,16988|1.2361|2.0000
three|1:560,1035,3249,3617,3769,8835,8837,9796,12871,13348,13446|6.7984|2.0000
design|1:563,2400,3090,3537,4720,5101,5932,6743,10190,11307,11440,13955,16862|8.0344|2.0000
firm|1:565,770,3820,4721,12453,12684,12696|4.3262|2.0000
2004|1:566|0.6180|2.0000
weren|1:567,8704|1.2361|2.0000
happi|1:568,4276,10313,10405,10991,15186,15375|4.3262|2.0000
project|1:569,762,1930,2861,4180,5381,5699,7924,8000,8536,8576,8618,8626,8648,8652,13099,13102,13918,14252,15445,15968,16451,16785,16901|14.8328|2.0000
rest|1:573,1242,2710,4735,13931|3.0902|2.0000
basecamp|1:578,593,4715,6429,16898|3.0902|2.0000
colleagu|1:583,7183|1.2361|2.0000
too|1:589,604,841,1008,1460,1563,1803,1880,1933,1974,2273,2284,2628,2974,3068,3096,3098,3101,3104,3497,3582,3948,5073,5116,5119,5307,5609,5626,6005,6215,6313,6370,6927,6964,7148,7545,7853,7990,8221,8303,8681,8920,9443,9651,9728,10024,10259,10290,10292,10700,10792,10808,10843,11614,12000,12049,12692,12767,13309,13659,13824,15077,15184,15249,15561,16258|40.7902|2.0000
five|1:590,763,1771,3618,7217,7231,8506,8578,9686,9689,13470,13535,13634,15640,15641|9.2705|2.0000
later|1:592,3256,4858,5060,5099,5269,5282,5357,5476,6274,6361,6364,6419,7226,7891,8255,11195,14112,15664,15692,16771,16772|13.5967|2.0000
dollar|1:596,9287,10342|1.8541|2.0000
highris|1:605,2431,16906|1.8541|2.0000
contact|1:607,627,12195,16910|2.4721|2.0000
crm|1:610|0.6180|2.0000
relationship|1:612,1670,4155,10251,10877,11864,15881|4.3262|2.0000
thousand|1:617,1024,1098,1744,11104,11175,11185,11292,11332,11340,11473,15642,15645|8.0344|2.0000
track|1:621,2423,2588,4875,10923,16908|3.7082|2.0000
lead|1:622,921,2027,2033,4623,5075,6281,7515,7518,8146,9217,9739,9967,10709,13097,13103,16404,16715,16911|11.7426|2.0000
500|1:629,734,3773|1.8541|2.0000
000|1:630,739,740,2580,3774,3776,3778,4225,4228,4894,4897,9693,9697,12701|8.6525|2.0000
sign|1:632,3310,10968,13970|2.4721|2.0000
backpack|1:634,16915|1.2361|2.0000
knowledg|1:637,6181|1.2361|2.0000
messag|1:645,4434,6492,7403,12290,12555,14007,14020,14566,14580,15097,15106,15128,15143,16326|9.2705|2.0000
campfir|1:647,16923|1.2361|2.0000
chat|1:652,7182,16927|1.8541|2.0000
opensourc|1:655|0.6180|2.0000
framework|1:658,16974|1.2361|2.0000
rubi|1:660,16968|1.2361|2.0000
rail|1:661,16969|1.2361|2.0000
cring|1:674|0.6180|2.0000
compuls|1:679|0.6180|2.0000
spend|1:680,1334,2847,3562,3634,3643,3984,5985,6049,7088,7557,8497,9344,9691,9695,10012,10018,11226,15947,16520|12.3607|2.0000
wildli|1:681,15193|1.2361|2.0000
fail|1:682,1163,1206,1274,1287,1289,1401,1419,5623,14467,15985|6.7984|2.0000
spectacularli|1:683|0.6180|2.0000
sixteen|1:686,2882,8130,8132,8588,14622|3.7082|2.0000
goe|1:689,3623,4483,9900,11080,11879,14361,16074,16112|5.5623|2.0000
frugal|1:691,3896|1.2361|2.0000
lot|1:693,828,1882,1890,2159,3069,3516,3958,4120,4859,5435,5736,6328,6389,6424,6817,7129,7698,8061,8549,8612,8785,9035,10435,11223,11585,12032,12433,13734,13893,14875,15050,15709,15750,15844,15997,16411|22.8673|2.0000
fluke|1:697|0.6180|2.0000
advis|1:698,1286|1.2361|2.0000
even|1:704,944,1029,1085,1144,1170,1375,1577,1672,1992,2042,2162,2709,3184,4125,4131,4151,5377,5712,6152,6167,6431,6470,7034,7125,7861,7874,7953,8147,8152,8201,8238,8405,8513,8893,9335,9385,9505,9614,10127,10136,10199,10210,10239,10263,10388,11425,11433,11508,11757,11801,12022,12239,12243,12277,12903,13037,13067,13765,14220,14248,14384,14690,14745,14976,15325,15371,15422,15658,16509|43.2624|2.0000
irrespons|1:706|0.6180|2.0000
reckless|1:707|0.6180|2.0000
gasp|1:708|0.6180|2.0000
unprofession|1:709|0.6180|2.0000
critic|1:711,11084,12853,14850,15205|3.0902|2.0000
reject|1:717|0.6180|2.0000
growth|1:718,1713,1801,3405,10613,12665|3.7082|2.0000
budget|1:720,812,5729,8583,11237,11253|3.7082|2.0000
board|1:721,3343,3739,10563,10609,12283,12455,15232|4.9443|2.0000
director|1:722,3740,4865,11846|2.4721|2.0000
advertis|1:723,811,1234,3035,3817,3919,7091,10881,10915,11393|6.1803|2.0000
salespeopl|1:724,1233,11396|1.8541|2.0000
thrive|1:728,12299|1.2361|2.0000
fortun|1:733,737,1451,11215|2.4721|2.0000
screw|1:735,1561|1.2361|2.0000
almost|1:745,1405,2809,8840,15358|3.0902|2.0000
spread|1:750,1218,3028,14377,14579|3.0902|2.0000
eight|1:753,1220,14121,15913,15922,15927|3.7082|2.0000
succeed|1:758,814,1390,4112,4182,9832|3.7082|2.0000
without|1:759,808,1231,1662,1840,4068,4135,4974,5000,5016,5574,6166,6843,7900,8332,8438,8906,10998,11204,12429,12734,12992,15656,16238,16609,16996|16.0689|2.0000
financi|1:761,782,1496,1498,3672|3.0902|2.0000
wrong|1:767,790,801,831,840,1730,3894,4236,4246,5368,8150,8542,8550,8610,8614,10110,14171,14362,14904,14989,16113,16172,16249,16476|14.8328|2.0000
pr|1:769,3819,12284,12683,12695,12735,12751,14486|4.9443|2.0000
week|1:776,1055,1061,1630,2892,6378,7849,8004,8007,8029,8042,8175,8452,8628,8647,8651,9346,10152,12225,14472,14654,15282,15810,16792|14.8328|2.0000
inc|1:777,17131,17141,17171|2.4721|2.0000
york|1:780,2219,4461,11066,12226,12780,15234,15456,17132|5.5623|2.0000
chicago|1:784,3209,7485,14053,14074|3.0902|2.0000
tribun|1:785|0.6180|2.0000
atlant|1:786|0.6180|2.0000
recip|1:794,11602,11639,11658,11669,11710,16628|4.3262|2.0000
bare|1:795|0.6180|2.0000
secret|1:797,11221,11621,11798,11813,14412|3.7082|2.0000
withstand|1:799|0.6180|2.0000
again|1:802,1349,1370,1391,2217,3158,5470,7765,11756,14817,16131,16141,16182|8.0344|2.0000
compet|1:805,16036|1.2361|2.0000
big|1:806,1582,1605,1679,1720,1785,1827,1836,1905,2929,3791,4216,5106,5156,5347,5740,7716,7811,8364,8573,8597,8617,8734,8879,8942,8952,8965,8968,8977,9852,10106,10457,11014,11227,11526,11541,12249,12309,12329,12601,12750,13694,15485,15668,15682,16038,16187,16216|29.6656|2.0000
boy|1:807,10107|1.2361|2.0000
hefti|1:809,7625|1.2361|2.0000
exactli|1:825,1433,2471,2624,6708,6845,8217,10593,12128,13196,15842|6.7984|2.0000
prove|1:833,838,14606,16346|2.4721|2.0000
wrote|1:834,6164,12197,16200|2.4721|2.0000
ll|1:843,848,863,865,937,1151,1181,1187,1373,1607,1696,1702,1723,1877,1967,2402,2703,2899,2986,3041,3046,3488,3600,3884,4046,4108,4278,4345,4349,4396,4594,5025,5267,5363,5619,5709,5714,5730,5822,5972,6116,6889,7002,7413,7536,7992,8058,8411,8611,8839,8868,9463,10576,10942,10955,10958,11193,11281,11323,11373,11479,11504,11506,11538,11866,11875,11882,12212,12389,12630,12722,12802,12806,12812,12822,12838,12843,12851,12940,12995,13041,13052,13072,13126,13589,14225,14230,14234,14239,14367,14406,14708,15001,15343,15415,15696,15759,15781,15902,16007,16770|62.4214|2.0000
gut|1:846,6403,13434,13454|2.4721|2.0000
stud|1:851|0.6180|2.0000
explain|1:852,6646,6657,9449,10376,10383,11451,14536,14597,15407,16285|6.7984|2.0000
notion|1:858|0.6180|2.0000
then|1:862,1753,2545,2746,2948,3017,3332,3440,3510,3647,3733,4263,4295,5019,5027,5341,5469,5671,6068,6186,6190,6193,6733,7219,7223,7309,7554,7609,7712,7764,7798,7917,7973,8043,8477,8668,8727,8917,9031,9628,10455,10748,10784,10928,11379,11970,12158,12763,12877,13460,14605,14808,14926,15212,15516,15524,15530,15803,15943,16399|37.0820|2.0000
rebuild|1:864|0.6180|2.0000
begin|1:868,2792,3606,3665,4128,4929,5160,7674,10521,10656,15276|6.7984|2.0000
whom|1:879,2424,12163|1.8541|2.0000
under|1:883,5634,7453,9593,11198,12109,14394,14589,15772,16013|6.1803|2.0000
kind|1:892,896,1210,2782,3418,3553,8117,11799,13917,14236,15244,16692,16725|8.0344|2.0000
alreadi|1:904,1142,1385,2108,6064,7127,8092,8107,8219,9223,10069,11386,12147|8.0344|2.0000
core|1:910,5764,5805|1.8541|2.0000
getter|1:914|0.6180|2.0000
born|1:919,2613,4653,16148|2.4721|2.0000
conquer|1:922|0.6180|2.0000
intens|1:924,3125|1.2361|2.0000
owner|1:927,2166,3717,4289,5486,5530,5589,5629,9565,9567,9588,11609|7.4164|2.0000
look|1:935,1610,1685,1736,1996,2310,2682,3757,5451,5528,5990,6239,6631,6654,6709,7714,7744,7807,8182,8722,8778,8907,9186,9188,9284,9847,10772,10775,10870,11119,11122,12811,12891,13902,14001,14013,14313,15908,15981,16553,16835,17014|25.9574|2.0000
edg|1:936|0.6180|2.0000
smarter|1:941,16959|1.2361|2.0000
kick|1:942,4835|1.2361|2.0000
stuck|1:946,5338,7044,7922|2.4721|2.0000
job|1:948,1033,1078,2538,2854,6790,7796,7866,11760,11791,12795,12808,12817,12847,13294,13338,13343,13385,13468,13910,14262,16095,16539,16706,17069|15.4508|2.0000
alway|1:949,1136,1442,1717,2844,2973,4762,4856,5472,5651,5799,6086,7671,8282,8841,9213,9218,9654,10278,10595,12959,13200,15359,16571,16913|15.4508|2.0000
mayb|1:954,957,977,983,991,998,1766,1773,1775,1778,2218,2708,3441,3882,4222,6150,7623,9117,10427,11626,12276,15156,15206,16494|14.8328|2.0000
boss|1:956,15878|1.2361|2.0000
bore|1:960,3067,7979,11759,11766,11906|3.7082|2.0000
love|1:963,2169,2693,2826,3053,3122,4242,8347,9421,11794,13244,13321,13794,13819|8.6525|2.0000
paid|1:965,2173|1.2361|2.0000
final|1:966,4891,5054|1.8541|2.0000
convict|1:988|0.6180|2.0000
afraid|1:994,11637,11911,12471,16269|3.0902|2.0000
dirti|1:1002,3329|1.2361|2.0000
whatev|1:1004,2835,6061,6786,8052,8287,11315,11369,12082,13957,14584,14796,15614|8.0344|2.0000
reach|1:1018,6253,11229,11266,11329,14484|3.7082|2.0000
cost|1:1023,4667,4707,7565,7600,7630,8127,8275,8390,8591,9719,10117,11328,12698,13105,15953,15982,16708|11.1246|2.0000
buck|1:1028,3272,11228,14806|2.4721|2.0000
free|1:1030,3040,5788,12386,12405,12456,12475,13877,13930|5.5623|2.0000
ago|1:1045,5544,5818|1.8541|2.0000
miser|1:1050|0.6180|2.0000
60|1:1051|0.6180|2.0000
80|1:1052|0.6180|2.0000
hour|1:1054,1060,1980,2026,2840,2883,2891,4727,5982,7069,7225,7238,7337,7530,7574,7581,7583,7588,7590,7595,7618,7620,8074,8076,8095,8129,8133,8250,8481,8491,8499,8527,8658,8666,14089,14108,14122,14137,14224,15914,15923,15928,16042,16045,16796|27.8115|2.0000
40|1:1059|0.6180|2.0000
plenti|1:1062,2801,4717,5549,13120,13583,13610,14140,14770|5.5623|2.0000
deplet|1:1064|0.6180|2.0000
life|1:1066,2262,2277,2712,3051,6552,9258,10894,12204,16002,16086,16098|7.4164|2.0000
save|1:1067,2101,8910,10358|2.4721|2.0000
boatload|1:1069,7272|1.2361|2.0000
risk|1:1070,2204,2922,11135,11147,11203|3.7082|2.0000
cash|1:1081,3515,3560,3604,3630,5336,5346,11242,12411|5.5623|2.0000
flow|1:1082,5249,9048,9055|2.4721|2.0000
collabor|1:1092,7199,7419,16902,16948|3.0902|2.0000
met|1:1096|0.6180|2.0000
mile|1:1099,3382,9428|1.8541|2.0000
